txn_id,timestamp,sender_id,receiver_id,amount,currency,txn_type,channel,sender_country,receiver_country,is_cross_border,label_is_laundering,pattern_label
T-001515,2025-01-12 13:12:00.000000,C-RCO03,C-N0177,4596.66,USD,withdrawal,branch,GB,DE,True,,
T-001516,2025-03-29 06:36:00.000000,C-N0174,C-SMF10,7354.96,USD,transfer,online,CA,JP,True,,
T-001517,2025-03-15 11:49:00.000000,C-N0114,C-N0103,9917.5,USD,transfer,online,CA,US,True,,
T-001518,2025-01-05 19:40:00.000000,C-SMF10,C-N0081,4496.14,USD,transfer,mobile,FR,FR,False,,
T-001519,2025-02-21 14:24:00.000000,C-N0026,C-N0192,9089.11,USD,withdrawal,branch,FR,US,True,,
T-001520,2025-03-13 23:35:00.000000,C-N0167,C-N0046,14373.29,USD,transfer,mobile,AU,US,True,,
T-001521,2025-02-16 01:14:00.000000,C-N0077,C-N0138,11787.84,USD,transfer,mobile,FR,DE,True,,
T-001522,2025-01-01 22:50:00.000000,C-N0183,C-N0031,5092.05,USD,transfer,online,AU,GB,True,,
T-001523,2025-02-20 23:29:00.000000,C-N0140,C-N0035,7594.36,USD,transfer,mobile,GB,FR,True,,
T-001524,2025-02-16 14:52:00.000000,C-N0016,C-N0012,4946.72,USD,withdrawal,branch,CA,US,True,,
T-001525,2025-02-23 11:46:00.000000,C-N0055,C-N0171,11120.07,USD,transfer,mobile,US,GB,True,,
T-001526,2025-02-07 00:53:00.000000,C-N0154,C-LAY04,947.01,USD,transfer,mobile,GB,DE,True,,
T-001527,2025-03-24 00:48:00.000000,C-SMF14,C-N0116,2702.52,USD,transfer,online,FR,SG,True,,
T-001528,2025-03-06 02:12:00.000000,C-LAY19,C-N0122,10587.99,USD,transfer,online,US,SG,True,,
T-001529,2025-01-15 01:11:00.000000,C-SMF23,C-N0183,1423.98,USD,transfer,online,FR,FR,False,,
T-001530,2025-01-14 00:33:00.000000,C-SMF23,C-N0162,2230.77,USD,transfer,mobile,DE,FR,True,,
T-001531,2025-02-25 06:24:00.000000,C-LAY20,C-N0117,14859.4,USD,transfer,mobile,SG,DE,True,,
T-001532,2025-02-16 11:06:13.547812,C-HUB03,C-SMF24,8226.37,USD,transfer,online,US,US,False,True,smurfing
T-001533,2025-02-23 15:48:00.000000,C-N0020,C-N0032,6317.63,USD,withdrawal,branch,JP,DE,True,,
T-001534,2025-01-25 05:56:00.000000,C-SMF14,C-N0165,13705.82,USD,transfer,online,SG,CA,True,,
T-001535,2025-03-05 01:46:00.000000,C-RCO03,C-N0005,1186.63,USD,transfer,online,JP,AU,True,,
T-001536,2025-03-09 08:10:00.000000,C-LAY19,C-LAY20,229342.88,USD,wire,wire,FR,CA,True,True,layering
T-001537,2025-01-01 12:44:00.000000,C-N0054,C-N0120,11444.53,USD,deposit,online,GB,CA,True,,
T-001538,2025-01-12 11:50:00.000000,C-STR01,C-N0100,9862.72,USD,transfer,atm,US,US,False,True,structuring
T-001539,2025-01-07 01:49:00.000000,C-N0163,C-LAY10,3527.46,USD,deposit,online,CA,US,True,,
T-001540,2025-01-29 19:27:00.000000,C-N0079,C-N0067,9671.06,USD,withdrawal,atm,US,JP,True,,
T-001541,2025-01-23 18:18:00.000000,C-N0117,C-SMF12,1999.69,USD,transfer,mobile,CA,SG,True,,
T-001542,2025-02-15 06:31:11.950425,C-HUB01,C-SMF04,8640.22,USD,transfer,online,US,US,False,True,smurfing
T-001543,2025-01-01 08:52:00.000000,C-RCO06,C-N0060,1591.39,USD,deposit,online,SG,US,True,,
T-001544,2025-03-10 00:38:00.000000,C-SMF03,C-N0046,11342.26,USD,transfer,online,FR,US,True,,
T-001545,2025-02-01 08:30:00.000000,C-N0155,C-N0147,11843.4,USD,deposit,atm,FR,GB,True,,
T-001546,2025-03-09 04:44:00.000000,C-N0154,C-N0069,7892.22,USD,transfer,online,US,GB,True,,
T-001547,2025-01-29 11:25:00.000000,C-STR08,C-SMF09,10528.19,USD,transfer,online,GB,US,True,,
T-001548,2025-01-09 23:08:00.000000,C-N0069,C-N0016,9088.53,USD,deposit,branch,DE,JP,True,,
T-001549,2025-01-27 07:19:00.000000,C-N0169,C-N0051,5318.06,USD,transfer,mobile,AU,AU,False,,
T-001550,2025-01-10 23:27:00.000000,C-SMF22,C-N0033,6467.12,USD,transfer,online,DE,FR,True,,
T-001551,2025-03-11 05:30:00.000000,C-SMF12,C-HUB03,1324.25,USD,deposit,branch,FR,DE,True,,
T-001552,2025-02-10 11:37:00.000000,C-N0192,C-STR01,3658.04,USD,withdrawal,atm,JP,DE,True,,
T-001553,2025-03-29 03:07:00.000000,C-N0035,C-N0081,8211.83,USD,deposit,online,JP,US,True,,
T-001554,2025-03-21 16:25:00.000000,C-N0090,C-N0113,2682.36,USD,withdrawal,atm,CA,US,True,,
T-001555,2025-02-16 04:54:00.000000,C-N0035,C-LAY08,14067.25,USD,deposit,online,JP,AU,True,,
T-001556,2025-03-01 18:15:00.000000,C-N0086,C-N0179,897.5,USD,deposit,atm,FR,CA,True,,
T-001557,2025-01-22 21:12:00.000000,C-SMF15,C-N0096,4702.26,USD,deposit,branch,JP,AU,True,,
T-001558,2025-01-12 18:50:00.000000,C-STR01,C-N0100,9277.06,USD,cash,branch,US,US,False,True,structuring
T-001559,2025-02-07 20:13:00.000000,C-N0115,C-N0158,7084.52,USD,transfer,mobile,SG,GB,True,,
T-001560,2025-01-26 12:58:00.000000,C-N0087,C-N0044,2252.94,USD,transfer,mobile,CA,CA,False,,
T-001561,2025-03-07 01:04:00.000000,C-N0102,C-N0040,14010.6,USD,withdrawal,branch,DE,SG,True,,
T-001562,2025-03-07 18:08:00.000000,C-LAY16,C-N0159,11694.69,USD,deposit,branch,GB,SG,True,,
T-001563,2025-03-02 18:27:00.000000,C-N0036,C-N0035,6317.41,USD,withdrawal,atm,US,GB,True,,
T-001564,2025-03-17 17:12:00.000000,C-LAY09,C-RCO07,64509.44,USD,wire,wire,AU,US,True,True,rapid_cashout
T-001565,2025-03-22 19:58:00.000000,C-N0007,C-RCO07,7635.88,USD,withdrawal,atm,GB,AU,True,,
T-001566,2025-03-08 03:29:00.000000,C-LAY04,C-N0018,1546.72,USD,withdrawal,atm,DE,DE,False,,
T-001567,2025-01-13 12:51:00.000000,C-N0172,C-N0031,12094.65,USD,transfer,online,SG,GB,True,,
T-001568,2025-01-10 07:47:00.000000,C-N0127,C-N0105,4533.86,USD,deposit,online,US,GB,True,,
T-001569,2025-01-11 07:12:00.000000,C-N0026,C-N0120,959.15,USD,deposit,branch,US,CA,True,,
T-001570,2025-03-19 00:36:00.000000,C-N0184,C-LAY20,5310.41,USD,withdrawal,branch,DE,DE,False,,
T-001571,2025-02-18 02:20:00.000000,C-N0186,C-N0050,11693.18,USD,transfer,online,FR,AU,True,,
T-001572,2025-02-22 06:04:00.000000,C-N0134,C-N0092,6574.09,USD,transfer,mobile,AU,AU,False,,
T-001573,2025-01-25 04:35:00.000000,C-N0113,C-N0167,2267.6,USD,transfer,online,JP,AU,True,,
T-001574,2025-02-19 08:20:00.000000,C-STR09,C-N0091,8832.12,USD,cash,atm,US,US,False,True,structuring
T-001575,2025-01-10 20:13:00.000000,C-N0148,C-N0040,7834.28,USD,transfer,mobile,DE,CA,True,,
T-001576,2025-03-14 20:59:00.000000,C-STR02,C-LAY09,10412.74,USD,deposit,atm,GB,US,True,,
T-001577,2025-03-26 10:59:00.000000,C-SMF07,C-N0118,3855.04,USD,transfer,online,JP,DE,True,,
T-001578,2025-03-01 15:23:00.000000,C-LAY21,C-N0006,8517.04,USD,withdrawal,atm,DE,DE,False,,
T-001579,2025-03-07 01:45:00.000000,C-LAY06,C-RCO06,11120.64,USD,withdrawal,branch,JP,FR,True,,
T-001580,2025-01-28 05:53:00.000000,C-LAY13,C-LAY14,31580.1,USD,wire,wire,JP,US,True,True,layering
T-001581,2025-03-18 06:35:00.000000,C-N0050,C-N0184,8303.01,USD,transfer,online,JP,GB,True,,
T-001582,2025-02-21 02:46:00.000000,C-N0168,C-SMF02,10827.17,USD,deposit,atm,GB,FR,True,,
T-001583,2025-02-08 10:32:00.000000,C-N0143,C-N0001,14711.54,USD,transfer,online,US,GB,True,,
T-001584,2025-02-17 14:41:21.101850,C-HUB03,C-SMF22,8074.99,USD,transfer,online,US,US,False,True,smurfing
T-001585,2025-02-28 00:29:00.000000,C-N0028,C-SMF24,10897.56,USD,deposit,atm,GB,CA,True,,
T-001586,2025-02-04 09:55:00.000000,C-N0163,C-N0140,13527.06,USD,withdrawal,atm,GB,AU,True,,
T-001587,2025-01-07 16:44:00.000000,C-N0055,C-N0125,194.2,USD,transfer,online,GB,GB,False,,
T-001588,2025-03-24 04:02:00.000000,C-N0025,C-N0031,4275.56,USD,transfer,online,AU,SG,True,,
T-001589,2025-01-20 18:12:00.000000,C-LAY20,C-RCO06,53565.86,USD,wire,wire,JP,US,True,True,rapid_cashout
T-001590,2025-02-03 06:09:00.000000,C-N0075,C-N0021,13793.94,USD,transfer,mobile,FR,AU,True,,
T-001591,2025-02-17 00:06:00.000000,C-SMF10,C-N0031,12669.62,USD,transfer,online,DE,FR,True,,
T-001592,2025-01-04 22:46:00.000000,C-N0091,C-N0193,12135.86,USD,withdrawal,branch,CA,SG,True,,
T-001593,2025-01-19 11:29:00.000000,C-N0170,C-N0193,498.76,USD,withdrawal,branch,GB,AU,True,,
T-001594,2025-02-25 00:32:00.000000,C-N0195,C-N0184,737.29,USD,withdrawal,branch,JP,SG,True,,
T-001595,2025-03-18 16:20:00.000000,C-LAY03,C-N0170,1617.48,USD,transfer,mobile,AU,DE,True,,
T-001596,2025-03-19 17:37:00.000000,C-N0048,C-N0167,8600.81,USD,deposit,atm,GB,CA,True,,
T-001597,2025-01-09 06:40:00.000000,C-SMF15,C-N0066,13865.77,USD,transfer,mobile,US,DE,True,,
T-001598,2025-03-13 06:22:00.000000,C-N0081,C-SMF11,9999.7,USD,transfer,online,AU,CA,True,,
T-001599,2025-03-24 05:42:00.000000,C-N0114,C-N0077,6414.18,USD,deposit,atm,SG,US,True,,
T-001600,2025-01-04 19:05:05.545246,C-RCO02,C-N0195,14659.57,USD,cash,atm,US,US,False,True,rapid_cashout
T-001601,2025-03-30 13:18:00.000000,C-N0024,C-N0126,6024.81,USD,deposit,atm,JP,SG,True,,
T-001602,2025-01-09 06:30:00.000000,C-N0075,C-N0144,2156.65,USD,transfer,mobile,DE,DE,False,,
T-001603,2025-01-13 10:28:00.000000,C-SMF19,C-N0069,9381.31,USD,transfer,online,CA,CA,False,,
T-001604,2025-03-05 05:24:40.094964,C-HUB02,C-SMF11,8642.13,USD,transfer,online,US,US,False,True,smurfing
T-001605,2025-02-23 09:02:00.000000,C-N0138,C-STR06,1991.87,USD,withdrawal,atm,CA,DE,True,,
T-001606,2025-01-20 20:28:00.000000,C-N0200,C-N0194,6222.91,USD,deposit,atm,FR,FR,False,,
T-001607,2025-02-06 21:55:00.000000,C-LAY07,C-SMF20,781.34,USD,deposit,online,FR,CA,True,,
T-001608,2025-03-21 12:11:00.000000,C-N0136,C-N0085,12306.22,USD,withdrawal,atm,US,SG,True,,
T-001609,2025-01-21 07:24:00.000000,C-N0177,C-N0083,9723.17,USD,deposit,branch,DE,GB,True,,
T-001610,2025-01-28 05:41:00.000000,C-SMF02,C-RCO01,76164.77,USD,wire,wire,CA,US,True,True,rapid_cashout
T-001611,2025-03-17 01:48:00.000000,C-RCO05,C-N0176,14543.57,USD,deposit,atm,FR,GB,True,,
T-001612,2025-01-15 04:26:00.000000,C-N0062,C-N0047,1413.63,USD,transfer,online,AU,DE,True,,
T-001613,2025-01-12 22:13:00.000000,C-N0086,C-N0058,2759.85,USD,deposit,branch,SG,SG,False,,
T-001614,2025-03-16 20:02:00.000000,C-N0103,C-N0135,8244.67,USD,withdrawal,branch,DE,US,True,,
T-001615,2025-02-22 02:09:00.000000,C-N0162,C-LAY10,3844.21,USD,withdrawal,atm,SG,DE,True,,
T-001616,2025-01-05 11:47:00.000000,C-N0181,C-N0001,2182.53,USD,withdrawal,branch,GB,FR,True,,
T-001617,2025-03-22 22:30:00.000000,C-N0039,C-N0144,11296.2,USD,deposit,branch,CA,DE,True,,
T-001618,2025-01-14 01:35:00.000000,C-RCO06,C-N0152,8501.83,USD,transfer,online,DE,AU,True,,
T-001619,2025-03-04 02:12:00.000000,C-RCO06,C-N0131,8528.98,USD,transfer,mobile,US,GB,True,,
T-001620,2025-02-14 16:56:00.000000,C-N0106,C-N0173,7479.43,USD,transfer,mobile,JP,CA,True,,
T-001621,2025-01-13 19:40:00.000000,C-N0017,C-N0167,5917.81,USD,deposit,online,CA,GB,True,,
T-001622,2025-01-08 22:07:00.000000,C-SMF15,C-SMF17,1584.52,USD,transfer,online,SG,US,True,,
T-001623,2025-01-08 09:00:00.000000,C-SMF05,C-HUB01,1217.19,USD,deposit,atm,CA,SG,True,,
T-001624,2025-03-03 18:49:00.000000,C-LAY04,C-N0013,8596.26,USD,withdrawal,atm,US,JP,True,,
T-001625,2025-02-17 10:26:00.000000,C-N0141,C-N0169,7280.76,USD,withdrawal,atm,GB,GB,False,,
T-001626,2025-03-28 05:28:00.000000,C-N0183,C-N0040,8053.63,USD,withdrawal,atm,GB,SG,True,,
T-001627,2025-01-20 08:50:00.000000,C-N0069,C-STR03,2206.28,USD,transfer,mobile,CA,JP,True,,
T-001628,2025-03-13 18:32:00.000000,C-N0167,C-N0103,4915.97,USD,transfer,online,CA,DE,True,,
T-001629,2025-03-28 03:09:00.000000,C-N0171,C-N0156,10449.61,USD,deposit,branch,SG,CA,True,,
T-001630,2025-02-18 08:51:00.000000,C-N0044,C-N0019,7699.49,USD,transfer,mobile,CA,GB,True,,
T-001631,2025-02-27 06:09:00.000000,C-N0164,C-N0086,3184.78,USD,deposit,online,US,FR,True,,
T-001632,2025-03-28 21:02:00.000000,C-N0090,C-RCO04,3100.95,USD,withdrawal,atm,US,SG,True,,
T-001633,2025-03-03 17:38:00.000000,C-LAY19,C-N0047,10534.86,USD,transfer,online,AU,DE,True,,
T-001634,2025-02-11 13:19:00.000000,C-N0002,C-STR06,6234.81,USD,withdrawal,branch,SG,FR,True,,
T-001635,2025-03-07 22:51:00.000000,C-N0088,C-N0052,3585.0,USD,transfer,mobile,CA,DE,True,,
T-001636,2025-03-23 18:10:00.000000,C-N0116,C-N0077,6615.34,USD,withdrawal,atm,FR,FR,False,,
T-001637,2025-03-17 10:33:00.000000,C-LAY23,C-N0199,11831.65,USD,withdrawal,atm,JP,DE,True,,
T-001638,2025-02-04 15:20:00.000000,C-N0001,C-N0037,10485.92,USD,transfer,mobile,JP,FR,True,,
T-001639,2025-03-29 18:08:00.000000,C-N0187,C-N0198,2504.74,USD,withdrawal,atm,FR,JP,True,,
T-001640,2025-03-31 15:12:00.000000,C-N0020,C-N0156,5596.62,USD,deposit,branch,JP,SG,True,,
T-001641,2025-03-18 00:15:00.000000,C-N0073,C-N0065,9500.17,USD,transfer,online,US,GB,True,,
T-001642,2025-02-16 09:13:00.000000,C-N0162,C-N0159,12938.97,USD,transfer,online,FR,AU,True,,
T-001643,2025-01-03 04:43:00.000000,C-N0104,C-N0137,13109.14,USD,transfer,mobile,US,US,False,,
T-001644,2025-01-14 16:39:00.000000,C-N0061,C-N0090,6048.48,USD,withdrawal,branch,SG,FR,True,,
T-001645,2025-03-19 00:54:00.000000,C-N0104,C-N0136,14391.66,USD,transfer,mobile,AU,DE,True,,
T-001646,2025-01-29 09:58:00.000000,C-SMF15,C-N0143,5664.12,USD,withdrawal,atm,JP,FR,True,,
T-001647,2025-03-05 00:59:54.599896,C-HUB02,C-SMF14,7168.23,USD,transfer,online,US,US,False,True,smurfing
T-001648,2025-01-17 00:29:00.000000,C-N0195,C-N0147,4128.35,USD,withdrawal,branch,CA,CA,False,,
T-001649,2025-03-01 19:30:00.000000,C-STR01,C-LAY08,3916.84,USD,deposit,atm,CA,GB,True,,
T-001650,2025-01-18 22:53:00.000000,C-N0067,C-N0089,3181.02,USD,transfer,mobile,FR,CA,True,,
T-001651,2025-01-21 20:43:00.000000,C-RCO05,C-N0035,14133.14,USD,deposit,online,FR,SG,True,,
T-001652,2025-02-21 10:18:00.000000,C-N0043,C-LAY07,7552.26,USD,deposit,online,GB,JP,True,,
T-001653,2025-01-29 15:15:00.000000,C-HUB01,C-N0023,14474.13,USD,transfer,mobile,DE,SG,True,,
T-001654,2025-01-08 01:26:00.000000,C-LAY12,C-N0144,5617.23,USD,withdrawal,atm,CA,GB,True,,
T-001655,2025-01-04 14:25:00.000000,C-N0185,C-SMF08,1506.22,USD,transfer,online,DE,SG,True,,
T-001656,2025-03-19 03:27:00.000000,C-N0046,C-RCO03,10664.36,USD,withdrawal,branch,SG,CA,True,,
T-001657,2025-03-18 10:13:00.000000,C-N0059,C-N0012,4998.3,USD,deposit,online,DE,DE,False,,
T-001658,2025-03-21 14:09:00.000000,C-STR07,C-N0086,9333.21,USD,transfer,branch,US,US,False,True,structuring
T-001659,2025-03-09 22:43:00.000000,C-N0174,C-N0188,2098.69,USD,withdrawal,branch,US,US,False,,
T-001660,2025-01-13 22:10:00.000000,C-LAY23,C-LAY24,457956.35,USD,wire,wire,DE,AU,True,True,layering
T-001661,2025-02-12 23:49:00.000000,C-SMF04,C-N0068,5545.05,USD,withdrawal,atm,GB,AU,True,,
T-001662,2025-03-14 20:28:00.000000,C-N0058,C-N0017,1558.41,USD,transfer,online,CA,GB,True,,
T-001663,2025-03-12 13:30:00.000000,C-N0184,C-N0038,6268.17,USD,transfer,online,GB,DE,True,,
T-001664,2025-03-27 11:21:00.000000,C-N0148,C-N0108,2896.83,USD,deposit,online,GB,DE,True,,
T-001665,2025-01-13 20:24:00.000000,C-N0082,C-N0016,5464.15,USD,transfer,online,CA,AU,True,,
T-001666,2025-01-01 14:04:00.000000,C-N0115,C-N0001,1795.92,USD,transfer,mobile,GB,US,True,,
T-001667,2025-01-18 06:50:00.000000,C-STR04,C-N0160,9953.92,USD,transfer,atm,US,US,False,True,structuring
T-001668,2025-01-05 20:49:00.000000,C-SMF05,C-N0191,2245.96,USD,deposit,online,DE,US,True,,
T-001669,2025-01-24 02:14:00.000000,C-N0059,C-N0198,4481.69,USD,transfer,mobile,SG,US,True,,
T-001670,2025-02-01 15:48:00.000000,C-N0198,C-N0097,13664.4,USD,deposit,online,AU,US,True,,
T-001671,2025-02-01 17:33:00.000000,C-N0088,C-N0035,6534.34,USD,deposit,online,AU,GB,True,,
T-001672,2025-03-01 13:40:00.000000,C-N0015,C-LAY07,6500.53,USD,transfer,online,GB,AU,True,,
T-001673,2025-01-17 02:22:00.000000,C-SMF18,C-N0013,10789.7,USD,withdrawal,atm,AU,DE,True,,
T-001674,2025-02-18 00:46:00.000000,C-N0124,C-N0137,3586.44,USD,deposit,branch,DE,DE,False,,
T-001675,2025-03-15 12:51:00.000000,C-N0004,C-LAY14,13875.93,USD,withdrawal,branch,GB,CA,True,,
T-001676,2025-02-12 14:36:00.000000,C-N0060,C-N0070,8079.37,USD,transfer,mobile,CA,FR,True,,
T-001677,2025-02-24 03:13:00.000000,C-N0119,C-N0027,10563.94,USD,transfer,mobile,FR,JP,True,,
T-001678,2025-02-11 14:56:00.000000,C-SMF23,C-N0172,3163.52,USD,transfer,mobile,AU,US,True,,
T-001679,2025-02-14 16:15:00.000000,C-RCO02,C-N0050,9991.88,USD,withdrawal,branch,JP,AU,True,,
T-001680,2025-03-17 06:40:00.000000,C-N0071,C-N0165,4144.71,USD,withdrawal,atm,GB,GB,False,,
T-001681,2025-02-05 21:08:00.000000,C-SMF14,C-SMF05,4662.23,USD,deposit,atm,AU,US,True,,
T-001682,2025-03-21 17:30:00.000000,C-N0178,C-N0069,8111.48,USD,deposit,atm,FR,GB,True,,
T-001683,2025-03-11 12:24:00.000000,C-N0003,C-N0025,289.77,USD,withdrawal,branch,CA,GB,True,,
T-001684,2025-03-26 21:38:00.000000,C-N0066,C-N0157,6414.5,USD,deposit,atm,CA,JP,True,,
T-001685,2025-03-17 18:54:00.000000,C-N0124,C-SMF11,6357.09,USD,withdrawal,branch,DE,SG,True,,
T-001686,2025-01-23 02:34:00.000000,C-LAY18,C-N0192,3858.15,USD,transfer,mobile,AU,DE,True,,
T-001687,2025-03-06 17:55:00.000000,C-N0040,C-N0033,7611.79,USD,transfer,mobile,DE,JP,True,,
T-001688,2025-01-09 12:16:00.000000,C-SMF09,C-N0156,3237.59,USD,transfer,online,GB,CA,True,,
T-001689,2025-01-10 20:28:00.000000,C-N0042,C-N0165,11695.23,USD,deposit,atm,GB,US,True,,
T-001690,2025-02-19 14:43:00.000000,C-N0125,C-SMF21,5131.13,USD,transfer,online,FR,JP,True,,
T-001691,2025-03-23 19:23:00.000000,C-STR07,C-N0192,476.03,USD,transfer,online,US,AU,True,,
T-001692,2025-02-01 14:44:00.000000,C-N0183,C-HUB01,13040.65,USD,withdrawal,atm,GB,GB,False,,
T-001693,2025-01-24 16:43:00.000000,C-SMF16,C-N0023,11295.92,USD,transfer,mobile,US,DE,True,,
T-001694,2025-01-23 21:15:00.000000,C-STR10,C-N0055,12377.08,USD,withdrawal,atm,CA,SG,True,,
T-001695,2025-02-15 00:19:00.000000,C-STR09,C-N0091,9822.58,USD,cash,atm,US,US,False,True,structuring
T-001696,2025-02-22 09:21:00.000000,C-N0099,C-N0045,11627.07,USD,deposit,branch,US,AU,True,,
T-001697,2025-01-14 08:59:00.000000,C-LAY08,C-N0154,8549.61,USD,withdrawal,branch,JP,FR,True,,
T-001698,2025-01-04 10:00:00.000000,C-N0090,C-LAY15,5009.42,USD,deposit,branch,SG,US,True,,
T-001699,2025-03-03 05:39:00.000000,C-N0133,C-SMF04,12362.15,USD,transfer,mobile,US,JP,True,,
T-001700,2025-02-15 16:19:00.000000,C-N0192,C-N0115,112.16,USD,transfer,mobile,JP,CA,True,,
T-001701,2025-01-21 08:47:51.092625,C-RCO06,C-N0112,11606.11,USD,cash,branch,US,US,False,True,rapid_cashout
T-001702,2025-03-04 17:47:00.000000,C-N0137,C-N0077,6876.66,USD,deposit,atm,AU,DE,True,,
T-001703,2025-02-05 08:40:00.000000,C-N0050,C-N0026,1360.04,USD,transfer,mobile,US,JP,True,,
T-001704,2025-01-21 03:41:00.000000,C-N0061,C-N0088,4093.0,USD,withdrawal,atm,FR,DE,True,,
T-001705,2025-01-07 21:17:00.000000,C-N0139,C-N0044,2954.55,USD,transfer,online,GB,JP,True,,
T-001706,2025-02-10 20:48:00.000000,C-N0135,C-N0188,4844.38,USD,transfer,online,AU,CA,True,,
T-001707,2025-02-26 08:30:00.000000,C-LAY17,C-N0088,1807.87,USD,transfer,mobile,US,FR,True,,
T-001708,2025-01-30 20:03:00.000000,C-N0005,C-N0028,4648.05,USD,deposit,atm,DE,CA,True,,
T-001709,2025-01-18 01:05:00.000000,C-N0028,C-RCO06,4160.69,USD,transfer,online,DE,US,True,,
T-001710,2025-01-19 09:04:00.000000,C-STR01,C-N0196,4966.18,USD,transfer,online,SG,GB,True,,
T-001711,2025-03-10 17:35:00.000000,C-STR10,C-N0103,9150.15,USD,cash,atm,US,US,False,True,structuring
T-001712,2025-03-03 16:41:00.000000,C-N0036,C-N0056,12264.65,USD,transfer,online,GB,CA,True,,
T-001713,2025-03-20 23:21:00.000000,C-SMF01,C-N0147,843.32,USD,transfer,online,JP,DE,True,,
T-001714,2025-01-20 17:42:00.000000,C-N0101,C-N0065,4270.38,USD,withdrawal,atm,GB,JP,True,,
T-001715,2025-02-13 16:41:00.000000,C-N0029,C-N0195,2724.97,USD,deposit,branch,FR,FR,False,,
T-001716,2025-03-16 04:32:00.000000,C-N0062,C-RCO01,3027.26,USD,deposit,branch,DE,US,True,,
T-001717,2025-01-01 03:44:00.000000,C-N0049,C-N0087,12010.57,USD,deposit,branch,FR,US,True,,
T-001718,2025-02-19 13:23:00.000000,C-N0126,C-LAY19,11004.94,USD,transfer,mobile,SG,DE,True,,
T-001719,2025-01-04 03:19:00.000000,C-N0162,C-N0051,102.45,USD,withdrawal,atm,JP,DE,True,,
T-001720,2025-03-29 15:09:00.000000,C-N0102,C-N0041,6860.98,USD,transfer,online,SG,GB,True,,
T-001721,2025-01-14 15:38:00.000000,C-LAY25,C-N0160,2177.98,USD,transfer,mobile,GB,JP,True,,
T-001722,2025-03-19 10:00:00.000000,C-HUB01,C-N0164,9708.34,USD,deposit,online,FR,FR,False,,
T-001723,2025-03-03 11:58:00.000000,C-N0166,C-N0072,4609.69,USD,withdrawal,atm,CA,FR,True,,
T-001724,2025-03-17 16:03:00.000000,C-N0137,C-N0182,3086.96,USD,withdrawal,branch,DE,JP,True,,
T-001725,2025-01-13 23:55:00.000000,C-N0185,C-N0115,6504.46,USD,withdrawal,branch,AU,US,True,,
T-001726,2025-03-21 16:54:00.000000,C-LAY15,C-N0177,10176.73,USD,deposit,atm,DE,FR,True,,
T-001727,2025-02-26 01:29:00.000000,C-N0140,C-N0164,6768.58,USD,transfer,mobile,AU,GB,True,,
T-001728,2025-02-07 21:53:00.000000,C-STR03,C-N0107,5617.21,USD,withdrawal,atm,FR,AU,True,,
T-001729,2025-01-29 16:27:00.000000,C-N0196,C-RCO07,11328.52,USD,transfer,mobile,JP,DE,True,,
T-001730,2025-03-18 17:07:00.000000,C-N0077,C-N0113,10447.02,USD,withdrawal,branch,AU,DE,True,,
T-001731,2025-01-27 08:15:00.000000,C-STR06,C-N0094,8946.93,USD,transfer,branch,US,US,False,True,structuring
T-001732,2025-01-05 20:48:00.000000,C-LAY06,C-N0110,1299.69,USD,deposit,online,FR,DE,True,,
T-001733,2025-03-11 15:39:00.000000,C-STR02,C-N0194,14332.63,USD,transfer,mobile,GB,CA,True,,
T-001734,2025-02-27 22:13:00.000000,C-N0168,C-N0018,1004.97,USD,transfer,online,DE,SG,True,,
T-001735,2025-01-19 14:12:00.000000,C-RCO02,C-N0053,8632.54,USD,transfer,mobile,DE,FR,True,,
T-001736,2025-03-03 18:34:00.000000,C-N0168,C-HUB02,134252.69,USD,wire,wire,US,US,False,True,smurfing
T-001737,2025-03-30 04:28:00.000000,C-N0098,C-N0199,187.37,USD,transfer,online,GB,JP,True,,
T-001738,2025-03-07 06:40:00.000000,C-N0097,C-N0129,7855.2,USD,deposit,branch,AU,DE,True,,
T-001739,2025-02-17 20:27:00.000000,C-N0094,C-N0179,493.78,USD,transfer,mobile,FR,SG,True,,
T-001740,2025-01-27 01:39:00.000000,C-N0141,C-N0067,2524.5,USD,deposit,online,SG,GB,True,,
T-001741,2025-01-23 09:39:00.000000,C-STR08,C-N0002,9630.07,USD,cash,branch,US,US,False,True,structuring
T-001742,2025-02-28 13:59:00.000000,C-N0052,C-N0174,233.71,USD,deposit,atm,GB,GB,False,,
T-001743,2025-03-19 06:09:00.000000,C-N0002,C-N0142,2020.46,USD,withdrawal,branch,GB,US,True,,
T-001744,2025-02-16 07:51:59.102003,C-HUB03,C-SMF20,8822.41,USD,transfer,online,US,US,False,True,smurfing
T-001745,2025-02-04 17:30:00.000000,C-N0123,C-LAY17,2023.14,USD,withdrawal,atm,AU,AU,False,,
T-001746,2025-03-26 17:51:00.000000,C-N0038,C-N0200,14147.42,USD,transfer,online,US,AU,True,,
T-001747,2025-02-10 08:45:00.000000,C-N0046,C-N0107,834.62,USD,deposit,atm,US,US,False,,
T-001748,2025-03-24 20:56:00.000000,C-STR07,C-N0086,9292.7,USD,transfer,branch,US,US,False,True,structuring
T-001749,2025-01-02 19:18:00.000000,C-STR10,C-RCO01,3823.24,USD,deposit,atm,US,CA,True,,
T-001750,2025-02-17 18:40:00.000000,C-LAY22,C-N0141,715.48,USD,withdrawal,atm,FR,SG,True,,
